true_metascore,predicted_metascore
57.0,64.273445
67.0,69.82607
76.0,76.746185
53.0,51.513794
66.0,65.172775
58.0,65.19877
63.0,68.3121
66.0,62.762417
71.0,64.332596
74.0,76.90601
75.0,75.83374
72.0,69.40075
72.0,70.07497
81.0,71.02404
76.0,73.72681
82.0,74.13014
84.0,76.64837
91.0,87.67501
79.0,75.49433
55.0,68.25938
83.0,80.787674
69.0,65.0321
76.0,70.60921
84.0,75.64399
69.0,68.64454
66.0,62.44328
71.0,73.25757
76.0,71.244896
63.0,68.82522
68.0,75.06168
75.0,71.98843
73.0,73.15668
53.0,55.783733
62.0,62.189285
65.0,53.974174
77.0,66.89131
77.0,71.83842
82.0,78.98543
68.0,69.89009
58.0,59.872696
76.0,78.123215
90.0,76.076805
66.0,65.25147
52.0,67.51116
82.0,75.50202
76.0,71.04352
62.0,73.638374
71.0,69.99738
76.0,73.393654
61.0,61.541424
77.0,76.45648
76.0,75.58351
69.0,68.75281
77.0,72.96801
42.0,61.35356
62.0,69.67564
58.0,69.47322
67.0,66.63238
86.0,79.37006
65.0,58.885654
72.0,70.06367
70.0,71.40219
88.0,76.14725
40.0,59.575813
75.0,78.930305
80.0,76.95767
78.0,76.546394
80.0,78.84223
77.0,75.26447
82.0,78.65287
81.0,73.35026
85.0,82.13536
75.0,70.95699
80.0,76.54263
54.0,65.52859
58.0,63.52705
74.0,67.04851
73.0,65.33808
58.0,67.25233
73.0,69.17892
82.0,76.84851
64.0,68.32289
78.0,79.625175
66.0,72.46806
83.0,77.36137
80.0,76.83239
76.0,71.97676
60.0,64.24926
78.0,78.0327
65.0,68.23267
75.0,71.91681
60.0,69.09143
80.0,72.10413
45.0,55.508984
63.0,69.011345
54.0,53.64935
61.0,62.27295
64.0,68.918564
86.0,80.69717
75.0,76.62484
51.0,62.071693
80.0,79.16955
71.0,74.10302
82.0,80.52315
67.0,68.69952
69.0,67.7524
49.0,56.611324
69.0,70.087105
79.0,72.34656
91.0,80.399414
71.0,76.614105
43.0,67.4872
67.0,70.95237
82.0,78.094086
71.0,76.54121
25.0,39.6047
79.0,79.66052
92.0,81.11569
85.0,81.02395
66.0,63.793724
63.0,66.8469
62.0,70.98664
79.0,78.22406
69.0,75.96394
44.0,61.420673
74.0,76.16694
75.0,78.01893
62.0,66.94293
91.0,79.654274
38.0,57.594494
74.0,72.76315
88.0,78.40861
80.0,72.99203
83.0,80.318146
55.0,68.63364
54.0,68.58282
65.0,62.030407
80.0,75.55991
75.0,78.3272
63.0,76.67251
80.0,75.358795
79.0,77.80577
70.0,64.651436
85.0,80.71322
91.0,83.49808
35.0,58.168053
63.0,59.282917
80.0,72.83649
63.0,68.24373
68.0,75.091866
69.0,69.51807
70.0,57.00952
54.0,70.211426
84.0,79.371635
49.0,64.321335
70.0,69.21248
81.0,77.32429
78.0,74.98159
86.0,77.72896
76.0,75.74915
41.0,53.766373
63.0,61.266712
76.0,71.37436
50.0,63.73128
78.0,68.57756
60.0,47.27232
63.0,68.34379
76.0,75.05829
83.0,74.48604
79.0,69.82468
73.0,68.38685
68.0,70.50761
71.0,73.63304
79.0,74.10931
68.0,63.447586
68.0,59.451153
82.0,73.47504
80.0,68.15252
65.0,61.900455
70.0,71.29157
66.0,65.91037
76.0,66.30393
83.0,79.23883
77.0,72.22311
76.0,69.462364
77.0,68.44979
59.0,57.939835
83.0,81.48174
69.0,69.6812
69.0,69.890274
60.0,69.007515
51.0,71.48269
70.0,62.534454
70.0,69.32058
68.0,66.30686
71.0,68.98656
76.0,71.94652
86.0,69.57631
89.0,72.935165
72.0,72.08548
81.0,80.3559
67.0,66.27281
83.0,78.42998
93.0,86.64817
47.0,59.976257
82.0,77.94048
77.0,67.22352
77.0,74.298874
74.0,71.26127
70.0,70.07511
81.0,71.35358
82.0,71.41421
72.0,74.59599
70.0,69.262566
61.0,65.065094
67.0,67.99241
93.0,83.30727
39.0,53.29357
74.0,65.702126
71.0,69.28163
69.0,69.423065
43.0,56.511375
76.0,71.96208
86.0,81.6952
77.0,81.105156
73.0,70.36428
64.0,63.41353
68.0,67.23152
77.0,72.84123
74.0,76.26884
80.0,77.00316
59.0,65.50238
57.0,64.70971
71.0,64.81532
57.0,72.46842
85.0,76.20395
75.0,82.94843
81.0,63.81433
72.0,75.36973
73.0,68.08126
52.0,62.21581
73.0,66.82823
72.0,73.970955
83.0,77.600586
81.0,78.41955
79.0,74.620575
54.0,51.68926
74.0,68.739174
44.0,59.42744
76.0,72.24837
77.0,75.956116
65.0,56.320736
64.0,67.68783
65.0,67.97233
49.0,55.17448
67.0,78.53135
56.0,66.76823
72.0,70.01827
63.0,58.977257
68.0,61.295097
78.0,79.53319
72.0,75.985535
67.0,73.21621
82.0,68.91667
62.0,72.0843
58.0,62.70139
82.0,79.67809
75.0,73.994255
80.0,80.66192
76.0,75.483665
86.0,82.77422
74.0,70.228485
79.0,70.46996
79.0,72.535675
81.0,74.124435
64.0,69.75074
70.0,74.86332
87.0,74.63277
77.0,77.90453
75.0,72.86128
59.0,68.04296
58.0,64.26705
78.0,74.475784
83.0,78.06253
83.0,77.1681
70.0,68.35316
72.0,70.72632
81.0,76.30775
74.0,70.452324
67.0,73.50148
62.0,71.98011
77.0,83.83295
86.0,80.84365
80.0,76.65279
57.0,65.627754
51.0,60.63665
83.0,77.785904
47.0,60.558296
84.0,78.80238
42.0,49.94895
69.0,66.454926
72.0,67.51966
75.0,73.19684
46.0,48.682995
71.0,76.14586
81.0,77.77418
91.0,83.23621
69.0,65.737686
81.0,78.06059
78.0,72.109795
85.0,78.612724
42.0,49.74527
