true_metascore,predicted_metascore
60.0,65.83410076283648
80.0,74.31607660448833
64.0,71.31756299265498
85.0,78.16687332253066
80.0,74.88960667537289
72.0,71.57615232274897
79.0,64.68727387756924
80.0,72.39886642964063
63.0,63.11835139405841
72.0,74.25969836987063
66.0,71.41901599235581
79.0,82.44844467387658
80.0,82.74782626874979
59.0,64.13470592820723
72.0,72.28310581548747
66.0,71.1199373389206
65.0,68.89582589478397
87.0,78.40587193357052
83.0,80.50218284587741
72.0,76.5501898859915
86.0,76.16556928198834
46.0,56.84016101448995
83.0,82.71264140559369
74.0,74.41666161596558
73.0,74.63625967284182
78.0,73.49433676692357
69.0,68.03197669484328
83.0,79.80533515677493
64.0,67.53699016949125
81.0,78.19814468231816
68.0,67.81514724367389
80.0,78.92978365833575
53.0,66.43380362011274
69.0,67.15957121730514
76.0,77.27084749808309
67.0,60.395703547669726
56.0,58.58501408458483
83.0,77.43283940174092
79.0,72.85814629049986
73.0,71.50678798213973
68.0,69.45062422161958
72.0,70.17171549917316
75.0,73.28238668168403
70.0,70.96135681303252
82.0,75.06632985560695
67.0,59.88746359879418
77.0,69.93769178680864
84.0,80.49485623280752
54.0,68.43534886349552
67.0,73.48712449678955
71.0,72.99761388011704
70.0,69.26188141364554
57.0,74.10870688390897
58.0,58.52667580321681
66.0,68.24633700395471
72.0,69.05821690674456
79.0,71.18883626674767
59.0,63.020794178543404
49.0,48.691535373337466
97.0,84.18791496807084
75.0,74.31838379489895
80.0,79.28810458332455
68.0,63.58468901176477
76.0,76.74129299398057
78.0,72.20042426560828
81.0,73.95997968021445
63.0,61.215496582088946
76.0,76.01394221998737
59.0,60.57573446275899
68.0,69.04439894951628
69.0,73.85593700718518
90.0,79.72277479147843
76.0,79.79676676275851
64.0,63.70776891349471
68.0,71.14109608966812
67.0,63.18039753741034
73.0,69.23431869218287
63.0,71.06748766583303
50.0,68.24760105708619
70.0,64.11655697557663
72.0,72.08197464433866
80.0,77.18755125777562
76.0,77.83235522613455
84.0,79.03584720862726
75.0,72.92686750511915
51.0,57.85287455891202
66.0,73.85626917550104
81.0,79.38945758166592
92.0,84.84534953090828
61.0,58.55445918287575
78.0,77.6276882334923
69.0,69.64165029548646
70.0,68.31510075729298
85.0,72.79753753722214
90.0,82.19884571281666
61.0,60.62913953073798
64.0,67.23660153472362
74.0,77.83891837191739
83.0,73.86742130925471
90.0,91.58910477669139
77.0,69.31737740585143
82.0,72.4989683286678
43.0,66.95382635435473
73.0,77.19299113352099
75.0,68.98726193416866
80.0,71.32402793633563
64.0,65.53580627262873
72.0,74.69765213766904
80.0,71.32461165729465
80.0,68.89070945161092
59.0,64.86760541692107
72.0,77.52471961212247
73.0,72.00211809890186
88.0,83.57006496182314
67.0,64.51971166240075
82.0,88.43339176952198
87.0,81.31226067151519
69.0,70.50261228770233
69.0,73.12022333981226
48.0,62.40724762586254
85.0,75.28791163044839
70.0,64.11676504591694
69.0,71.40447087889966
50.0,52.67599857329552
85.0,82.4363361640614
79.0,78.41061333724043
74.0,76.67468480013449
62.0,62.715432149784036
82.0,75.31080897497642
36.0,48.11005082540787
72.0,74.52165518651204
42.0,50.15715815949437
81.0,78.90999609482809
70.0,70.90755256889769
69.0,67.95374144291758
84.0,71.57938978025695
76.0,71.55572869642671
58.0,61.10408406892101
84.0,82.9130919783078
89.0,75.95675502284291
69.0,72.18113097002528
79.0,67.43685106604237
64.0,65.82233087834226
51.0,70.90300433532072
65.0,70.99711877243749
86.0,87.31171431935515
77.0,69.87529775494967
67.0,69.12500580828457
92.0,81.26682788691743
83.0,76.23451774437018
67.0,77.54164564543935
70.0,68.8066668112176
64.0,68.32679722818146
72.0,74.78283056301731
40.0,57.53939441007288
82.0,75.54643112274213
76.0,75.51020126060676
60.0,67.02001067024473
81.0,76.14244383703445
75.0,74.53482840821513
85.0,81.41875077071538
70.0,71.86609189977348
89.0,83.6355442448047
69.0,73.72380477240984
56.0,67.86134690212471
78.0,58.47265389560665
78.0,68.81595634021896
68.0,63.520624533430045
68.0,68.46433870543719
52.0,58.412756992733236
70.0,71.76054987543826
44.0,50.74379871018461
73.0,71.59555826513186
57.0,45.830557344138896
65.0,75.26422845982475
80.0,78.32576408438577
76.0,81.28761402847245
67.0,75.8455189547624
76.0,74.58502802010966
81.0,80.7984847581963
78.0,76.94543299961143
50.0,59.75519991782459
82.0,72.99796228646441
87.0,75.03059032635662
74.0,70.85736372974242
68.0,76.76251880702567
66.0,58.78772944310007
61.0,65.22570552864778
83.0,74.89437745927624
88.0,78.69585487862855
75.0,80.16518352384901
61.0,59.92865031207898
71.0,66.29344594268026
55.0,57.62050394399066
73.0,71.91895449472085
72.0,71.7203959156218
53.0,57.22151014407231
49.0,59.40448190207112
96.0,85.24104231524623
69.0,71.31563794169463
63.0,63.82439181988287
77.0,74.13424377027984
62.0,61.73948879008746
67.0,71.159557279333
83.0,73.51132764877187
54.0,69.90134470290107
78.0,75.81074860116479
76.0,73.08949488664169
75.0,80.93257904017722
60.0,69.22478188222875
72.0,80.95506093644866
72.0,78.09206915522456
64.0,71.86739499954639
81.0,78.64413761917268
78.0,68.64572651644048
79.0,70.32757648835714
77.0,75.06260312743927
61.0,70.31534958372431
58.0,77.23267186224673
84.0,75.86595087187378
34.0,42.11498469822935
62.0,63.015753810675136
84.0,86.18720515997508
66.0,69.72332446479636
78.0,72.38466685904847
83.0,78.58102627808312
81.0,76.9763946552434
85.0,80.91912244409527
62.0,59.418934061880385
62.0,72.75713837296053
73.0,70.50316700898372
85.0,80.55660986203097
74.0,69.05833863392445
69.0,69.7635423211276
60.0,72.77963771095237
73.0,63.66173226739546
35.0,49.85461797920825
93.0,79.3009061541137
86.0,81.96730628706564
64.0,58.65794776005088
86.0,81.35647136265602
61.0,69.21112860271327
75.0,70.20684438497338
83.0,79.22244147525235
69.0,68.20535713722494
65.0,72.5791758967032
76.0,64.23904736770274
79.0,77.20650805338582
83.0,70.21997668891443
75.0,73.06856628580836
77.0,72.39168807898193
54.0,67.7183818256526
69.0,67.27319136262722
73.0,70.84172256942854
68.0,70.96763965535511
69.0,65.05374540805711
83.0,71.6152404431034
58.0,54.79107361518372
78.0,78.58323644849368
83.0,76.7273464610734
78.0,77.34955838240627
39.0,53.32687064107011
50.0,57.33783462825952
81.0,77.96077292936545
75.0,73.79087893557104
70.0,66.07789221652878
64.0,71.50465577194679
76.0,75.27466677887142
83.0,70.44472219993135
83.0,82.38900923332994
72.0,67.57469153691135
45.0,52.88317725190839
82.0,79.48889928003888
60.0,62.66195513792301
87.0,86.1536081588267
73.0,68.05744171241366
33.0,54.40687951424219
67.0,69.17015106437556
62.0,58.267928448682376
75.0,75.94970996955021
69.0,70.87624966121797
86.0,76.21820198228157
92.0,81.89451713545459
75.0,76.43166929892952
83.0,79.64712628633124
81.0,66.52115023903372
70.0,69.36860189711653
77.0,74.89770652359299
50.0,64.95654487316824
73.0,69.96709676669694
73.0,75.23172112577198
68.0,71.30351479156985
72.0,75.75844906739341
73.0,70.08334353497227
67.0,60.86655026837126
81.0,74.11589844790237
72.0,65.93758402055396
83.0,75.4408212880015
82.0,73.64421698585004
76.0,68.11121889259043
91.0,84.31847253843172
68.0,74.86923868459533
50.0,45.06079935920697
82.0,75.98490048725749
67.0,60.40769835794415
79.0,75.15603641246594
82.0,75.16278454647478
67.0,72.27595907490722
58.0,61.649998066803235
87.0,82.10604019394034
83.0,73.59251437755381
80.0,73.0494435683714
43.0,47.475030940374005
56.0,60.52938516654698
74.0,67.09368731286588
66.0,70.46733647263729
74.0,68.70951756310266
73.0,75.21530501814675
84.0,71.96564980846989
40.0,64.71425844961726
70.0,73.25543724711409
54.0,67.57238750011578
58.0,65.07912352289546
44.0,62.335818257220545
76.0,75.69712709498333
64.0,71.47548340966691
81.0,80.6350886297343
74.0,70.73561423581133
67.0,75.03342164605259
60.0,64.23740532982553
80.0,76.93331574425407
73.0,76.25816376837997
77.0,70.5690301735974
79.0,76.05398178645174
65.0,69.08260379672933
83.0,82.87035519558576
57.0,62.679719799656425
74.0,79.71934725649649
78.0,68.42108077162733
80.0,75.39801034310297
55.0,69.39437567379096
71.0,67.04348851335648
88.0,70.32790092644825
81.0,79.83779151851029
81.0,80.59369546903002
86.0,84.89301412277266
60.0,49.23020857698076
51.0,56.41830193644194
62.0,63.54344571561347
64.0,71.004033278733
68.0,74.58344716591895
72.0,68.48396983311943
78.0,79.53318565767928
81.0,81.144336312094
62.0,63.501529598517585
80.0,72.03046664741144
62.0,65.87742093660997
57.0,63.74498054507574
54.0,62.23350771863846
83.0,70.67942691635362
83.0,73.81195001323715
82.0,82.8913079395127
80.0,78.49434589938738
38.0,48.41292691948942
72.0,73.34569687580449
52.0,59.01305534502523
89.0,84.56282648242534
76.0,76.14620847774161
82.0,71.34048653678491
77.0,78.85900488551601
75.0,76.64672098776241
75.0,72.20526486170203
76.0,73.82050911567937
94.0,79.35464224340042
84.0,76.6163373832067
87.0,80.82220760958447
92.0,88.04687173072904
75.0,71.51256826026773
57.0,59.674449293238226
66.0,54.97143624044227
45.0,66.64480729678512
70.0,63.031853798136304
94.0,87.7282797588662
79.0,79.69318836908444
77.0,79.47534233773119
76.0,69.22658163326285
83.0,73.69872661447448
66.0,66.48407432408672
44.0,43.03823791058184
84.0,80.06207341478286
62.0,68.78891693872455
81.0,77.13844089930227
71.0,76.6631188393853
38.0,46.080227311423414
90.0,79.9809917351902
73.0,65.97120465806557
91.0,80.5036295088685
54.0,62.38500679076073
84.0,65.90582154354111
76.0,75.13241516855908
69.0,70.58509606882654
65.0,68.84451954343284
34.0,33.896818715535424
62.0,74.10941609695004
62.0,52.734196321778306
83.0,75.52663967862887
68.0,74.58136076489208
69.0,69.87835953510648
73.0,72.14253240184696
80.0,74.57593754627304
60.0,55.93177170242653
78.0,71.08479896107941
83.0,74.26481178500642
75.0,66.89647962605214
80.0,78.26565580020008
75.0,75.50032857757863
56.0,58.86890999738463
72.0,70.8133783251989
83.0,78.13902484423475
80.0,81.55294525277428
81.0,70.95618218892997
47.0,61.30863375115422
84.0,64.1118004311368
61.0,67.10516742597879
81.0,76.14340444646609
69.0,71.22523259462785
75.0,76.21816793072495
78.0,64.01025060028424
64.0,68.35342176353527
41.0,49.832493955296236
75.0,73.06969324866901
82.0,67.3508688851679
88.0,85.33026802445788
71.0,73.41936351846621
75.0,76.12376519447851
52.0,63.23835396708683
74.0,72.30524195093247
70.0,61.96242615519517
58.0,69.38349796059853
53.0,60.25927522284059
71.0,70.18331093486684
94.0,86.85596375765928
78.0,74.27665960574964
78.0,71.16018159745146
72.0,71.8962163365025
76.0,71.1488519151317
66.0,72.62457528797563
81.0,76.44579645091763
66.0,69.30219564662747
80.0,64.29986206732136
85.0,79.23574011598556
58.0,65.53228006781771
75.0,70.72705349321303
75.0,78.10904203362273
50.0,64.078548811
60.0,68.8274371648194
64.0,62.523632096552205
63.0,60.93123396831789
82.0,80.03524709855805
60.0,60.91858379217134
65.0,60.134889213898155
85.0,78.99817112902971
69.0,75.17739942123673
62.0,59.93569217912002
75.0,75.22334250431331
69.0,80.79762395529676
72.0,74.09314981319069
58.0,67.09049968034857
81.0,80.16541890765775
65.0,57.48853995922372
47.0,63.200914599914455
79.0,74.90310125645767
74.0,72.68171274152999
70.0,72.36780132800965
71.0,82.17495609598625
80.0,76.04438653310285
61.0,73.5343828078536
78.0,71.65141494212651
71.0,70.71644924191713
68.0,74.06109483312582
58.0,58.920587570171406
79.0,74.68654511812531
82.0,79.01115318249524
75.0,75.5793713884657
25.0,45.81417222758033
63.0,57.35338014714214
77.0,76.46167678895625
36.0,42.05215042890255
83.0,82.52295722727361
38.0,50.38865496621899
62.0,65.1778556218552
83.0,76.62520168093782
53.0,56.88093998294948
79.0,72.99396951389919
85.0,80.50791459947557
65.0,75.8028677671291
81.0,75.45366655617407
77.0,74.69253020224096
57.0,66.53923649490645
76.0,78.21352052332584
74.0,66.4438206491128
60.0,65.95416680142424
44.0,63.05762823881974
69.0,65.64123274089609
74.0,71.69705621932336
65.0,67.22163944879675
70.0,69.55161743434243
74.0,74.00080554308656
74.0,74.0291095282931
70.0,58.08421519419687
82.0,79.19578566524395
83.0,74.5696075139368
72.0,67.58219534792683
75.0,76.64625680492779
76.0,77.88929602692221
82.0,79.42577232520682
50.0,63.506738725961945
34.0,41.68177907256823
50.0,61.01221411451872
72.0,75.2830649060243
81.0,81.48933572433636
60.0,57.942659802015385
67.0,73.1327469575293
87.0,81.5525964174646
70.0,71.73959489898571
66.0,75.67003115179665
81.0,77.77548129482267
57.0,63.99514017391922
59.0,58.31252872820276
58.0,61.96735944143847
63.0,65.95553839440777
61.0,71.89301252635886
78.0,72.72878836432693
67.0,62.94202508240612
81.0,75.76478133060493
62.0,76.3454429637655
82.0,73.74131607596
77.0,79.56563079186466
69.0,72.03140461159833
81.0,71.79754405530387
77.0,77.0322195598188
73.0,67.60534241542817
80.0,75.37308845938783
44.0,48.307082775785645
73.0,73.2715322734774
81.0,70.15853542763551
78.0,70.70820866103281
68.0,69.64781291356518
78.0,77.13554287716529
64.0,69.05269709040779
65.0,66.67370308818408
70.0,71.92580790430567
68.0,67.45071775922735
68.0,70.02971233814746
72.0,70.11993216552733
65.0,71.78862044161485
83.0,82.50536925701134
82.0,77.26898782661073
84.0,82.73562347838508
68.0,66.67902228207811
74.0,78.58354071912788
76.0,68.70171618286643
61.0,68.76938046976412
73.0,73.22449009425404
77.0,76.87003125391416
75.0,74.07896145428823
69.0,60.51455983864164
75.0,73.61434655321122
88.0,82.22674527732113
86.0,82.04918780435501
46.0,54.23131069678447
75.0,76.67719481128405
79.0,80.95202546478532
65.0,68.75309861894266
76.0,73.01045461198126
69.0,70.40606547696245
84.0,71.64675079685627
81.0,70.9126447266649
65.0,63.89509777264974
58.0,60.860037463535704
59.0,66.67033782370525
77.0,77.26672779153331
78.0,78.26395080240425
78.0,80.16779138748885
75.0,73.95066400154342
74.0,71.00947201124949
71.0,70.12553797933121
46.0,54.72496480031472
79.0,82.39881111292814
49.0,59.7208162307526
78.0,78.89010848241176
35.0,35.28418086908538
46.0,66.21453363240155
76.0,72.45162928085225
66.0,60.389682100063276
58.0,64.34398331126614
72.0,70.7538655038673
71.0,73.01259955453283
76.0,70.36791285152302
62.0,58.82674324065401
81.0,81.62216368587205
80.0,76.1858653246418
71.0,65.72675995111446
73.0,79.48626463104758
61.0,69.14966478876444
75.0,71.0283445897396
59.0,69.42225497937511
73.0,72.7678681466661
76.0,68.28939260638487
70.0,77.12110187052252
74.0,69.50206953458677
67.0,64.05496169353006
58.0,66.68804995676841
71.0,75.81579737208935
67.0,61.328845789878066
80.0,75.57592880681564
56.0,71.17161788804931
80.0,79.9075405142377
66.0,63.263294430117156
55.0,66.61984312318344
47.0,54.26756803723289
60.0,59.008809569872035
71.0,77.53416646650865
71.0,71.85580947249741
65.0,61.745480011105776
82.0,79.33531657493883
66.0,72.32939500998782
80.0,73.93938910219303
80.0,74.73144143691255
41.0,62.215444098762724
68.0,78.1873757550892
43.0,45.11868172240079
78.0,76.94173659796976
67.0,66.44869648101594
80.0,72.74662079471777
79.0,72.85858178059604
74.0,79.62128422429186
74.0,71.85131046448399
84.0,79.96801056071965
74.0,64.76250056395247
76.0,70.36859033298164
76.0,75.07274934897862
50.0,48.71524654860724
49.0,62.500449956467016
82.0,68.3418406965717
24.0,40.177132515149594
78.0,78.54797569412871
83.0,78.24786452099663
73.0,75.67912456768046
49.0,63.29060577988686
89.0,81.80267965129347
82.0,79.3639666995417
84.0,78.56173109209261
86.0,78.27630363808447
41.0,62.964057110228985
67.0,68.45833924881347
72.0,76.6648913106719
70.0,70.89016689477245
76.0,75.3645014233348
58.0,65.32321481095414
86.0,82.92815177817205
67.0,57.1596998368552
73.0,74.22767368133411
74.0,62.91776565751215
76.0,80.0543078091437
58.0,55.792495314828095
92.0,88.72461888384066
84.0,80.66441165530368
78.0,78.6479855822036
79.0,76.10724081170905
80.0,76.49009931902123
82.0,81.9899527151517
58.0,67.35563447568667
62.0,63.83990015589485
61.0,63.20645029380507
72.0,73.95316798765523
85.0,76.01813676038812
76.0,73.07833956616713
65.0,65.55119494605016
66.0,66.5656237134079
77.0,70.85690316699066
41.0,51.396034363926866
49.0,62.9799493980723
76.0,71.80778024799717
65.0,80.56406318984519
74.0,68.6940905386577
84.0,83.73228338915679
85.0,79.92719025655623
71.0,79.23358398385085
67.0,70.54303727422891
61.0,68.36816294543559
98.0,88.35284852265865
84.0,79.02956108053273
77.0,68.04625026336022
76.0,78.41308918616392
81.0,77.02224469818184
84.0,85.0755951328463
57.0,62.73872420218089
67.0,68.64126806099596
76.0,76.50552165266366
53.0,50.06630537618053
66.0,65.60062619890675
58.0,64.54177586208124
63.0,66.67819216591796
66.0,61.68732809674066
71.0,64.72699712903679
74.0,77.84625249193797
75.0,76.9376160170222
72.0,66.53702952784853
72.0,68.66942225297329
81.0,74.34225855430262
76.0,73.86830449859231
82.0,74.25711442650014
84.0,77.95422651643376
91.0,88.8338113180067
79.0,77.36943045639799
55.0,65.00173011505174
83.0,81.69096342162973
69.0,65.50297654043209
76.0,73.00771489498997
84.0,76.5352061353849
69.0,65.51731172743001
66.0,63.284749839703004
71.0,73.16374832403211
76.0,72.993442732451
63.0,69.27169763809871
68.0,73.42101403058271
75.0,70.68365261226249
73.0,72.64297468723896
53.0,55.172077837677065
62.0,59.31694940238119
65.0,54.620908404263695
77.0,66.11750329540448
77.0,74.96504961030463
82.0,81.6787466708987
68.0,70.91862310528425
58.0,58.84401225768355
76.0,73.91321283782557
90.0,77.57506756664571
66.0,65.12083765744435
52.0,65.22562807177462
82.0,73.86281703042381
76.0,70.98108832852574
62.0,72.81358198644874
71.0,70.365649560392
